application_id,customer_id,application_date,loan_type,loan_purpose,requested_amount,loan_term_months,interest_rate,applicant_monthly_income,existing_emi,debt_to_income_ratio,collateral_flag,approval_status,approved_amount,decision_date,disbursed_flag,loan_default,first_name,last_name,gender,date_of_birth,age,marital_status,dependents,education,employment_type,occupation,annual_income,city,state,residence_type,years_at_residence,email,phone,kyc_status,customer_since,credit_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months,default_probability,risk_score,risk_band
APP801836,CUST101075,10-03-2024,Personal,Wedding,358000,48,23.55,40800,600,0.298,1,Approved,296000,17-03-2024,1,0,Aditya,Bhat,Male,29-07-2004,21,Married,1,High School,Salaried,Sales Executive,490000,Mysuru,Karnataka,Rented,3,aditya.bhat460@rediffmail.com,-7626556981,Verified,16-05-2022,CR501075,30-06-2024,689,4,1,0.585,0,0,0,0,226000,132200,6,0.260972139,73.9,Low Risk
APP801837,CUST102196,07-08-2022,Personal,Home Renovation,1292000,60,21.87,92800,5200,0.439,0,Approved,921000,22-08-2022,1,0,Meera,Ahmed,Female,24-11-1980,45,Divorced,3,Professional Degree,Salaried,Teacher,1114000,Ahmedabad,Gujarat,Mortgaged,17,meera.ahmed347@outlook.com,-9277454100,Pending,16-12-2021,CR502196,30-06-2024,742,4,2,0.128,1,1,0,0,871000,111500,299,0.098507286,90.1,Low Risk
APP801840,CUST102560,16-12-2022,Personal,Debt Consolidation,643000,36,20.63,69900,4800,0.413,0,Approved,507000,24-12-2022,1,0,Reyansh,Ahmed,Male,18-02-1981,45,Married,1,Diploma,Business Owner,Restaurant Owner,839200,Chennai,Tamil Nadu,Rented,22,reyansh.ahmed918@outlook.com,-8664757409,Verified,16-01-2024,CR502560,30-06-2024,692,2,2,0.559,1,0,0,0,431000,240900,248,0.654758366,34.5,High Risk
APP801842,CUST100384,01-04-2024,Business,Business Expansion,3190000,48,13.49,56100,10600,1.728,0,Approved,2310000,20-04-2024,1,0,Krishna,Joshi,Male,18-06-1988,38,Single,1,Graduate,Salaried,Software Engineer,673400,Delhi,Delhi,Rented,10,krishna.joshi181@rediffmail.com,-7533669011,Verified,01-05-2017,CR500384,30-06-2024,693,4,1,0.441,2,0,0,0,543000,239500,177,0.489630911,51,Medium Risk
APP801845,CUST101551,22-10-2022,Personal,Home Renovation,146000,48,12.09,38000,5400,0.243,0,Approved,130000,31-10-2022,1,0,Fatima,Khan,Female,07-03-1993,33,Single,2,Diploma,Salaried,Bank Officer,456400,Surat,Gujarat,Owned,15,fatima.khan381@yahoo.in,-7627783233,Verified,21-10-2013,CR501551,30-06-2024,707,5,1,0.167,0,0,0,0,396000,66100,110,0.186763868,81.3,Low Risk
APP801846,CUST104791,03-05-2023,Education,Study Abroad,866000,84,11.8,40600,1700,0.416,0,Approved,645000,11-05-2023,1,0,Swati,Sharma,Female,02-01-1988,38,Widowed,2,Post Graduate,Salaried,Sales Executive,487700,Kochi,Kerala,Owned,15,swati.sharma325@rediffmail.com,-8567140646,Pending,23-03-2023,CR504791,30-06-2024,659,3,1,0.23,1,1,0,0,347000,79800,169,0.319054301,68.1,Medium Risk
APP801848,CUST100815,02-10-2023,Personal,Debt Consolidation,972000,12,11.61,50800,15900,2.011,0,Approved,830000,18-10-2023,1,0,Rahul,Rao,Male,22-12-1991,34,Married,3,Graduate,Salaried,HR Manager,609100,Gurugram,Haryana,Mortgaged,11,rahul.rao717@gmail.com,-7477276570,Verified,18-09-2016,CR500815,30-06-2024,642,0,2,0.238,0,0,0,0,347000,82600,138,0.799556921,20,High Risk
APP801850,CUST100511,25-06-2023,Personal,Wedding,132000,84,16.73,120900,8200,0.09,0,Approved,115000,03-07-2023,1,0,Krishna,Deshpande,Male,03-12-1983,42,Married,1,Professional Degree,Self-Employed,Chartered Accountant,1451100,Jaipur,Rajasthan,Owned,20,krishna.deshpande528@gmail.com,-7047429457,Verified,14-05-2024,CR500511,30-06-2024,691,2,3,0.384,0,0,0,0,1221000,468900,219,0.349818037,65,Medium Risk
APP801852,CUST102517,09-12-2023,Personal,Medical Emergency,732000,60,18.95,62000,9700,0.462,0,Approved,514000,19-12-2023,1,0,Manish,Joshi,Male,01-08-1975,50,Married,4,Professional Degree,Salaried,Software Engineer,744200,Noida,Uttar Pradesh,Owned,6,manish.joshi148@outlook.com,-8865486197,Verified,23-02-2020,CR502517,30-06-2024,751,6,1,0.313,0,0,0,0,433000,135500,354,0.128960983,87.1,Low Risk
APP801856,CUST104756,13-11-2023,Personal,Home Renovation,145000,84,21.19,21700,6600,0.458,1,Approved,125000,01-12-2023,1,0,Anil,Nair,Male,13-04-1971,55,Married,1,Graduate,Unemployed,Student,260100,Chandigarh,Chandigarh,Owned,4,anil.nair892@yahoo.in,-9331751882,Verified,19-11-2016,CR504756,30-06-2024,560,4,3,0.525,2,1,0,0,77000,40400,381,0.646263476,35.4,High Risk
APP801860,CUST100934,04-12-2022,Home,Plot Purchase,11215000,60,9.89,26800,1100,3,1,Approved,10089000,12-12-2022,1,0,Krishna,Kaur,Male,18-08-1983,42,Married,0,Graduate,Salaried,Accountant,321900,Surat,Gujarat,Rented,1,krishna.kaur934@outlook.com,-8698483895,Verified,21-04-2016,CR500934,30-06-2024,636,5,2,0.516,1,1,0,0,238000,122800,212,0.858087284,14.2,High Risk
APP801861,CUST101215,03-11-2023,Personal,Travel,1156000,48,15.65,41600,9400,1.009,0,Approved,832000,07-11-2023,1,0,Vikram,Sharma,Male,28-01-1999,27,Single,2,Graduate,Salaried,Software Engineer,499200,Kolkata,West Bengal,Family Owned,9,vikram.sharma332@yahoo.in,-7749834497,Verified,30-01-2020,CR501215,30-06-2024,630,2,0,0.397,5,1,0,0,241000,95700,48,0.590600478,40.9,Medium Risk
APP801862,CUST103477,01-12-2023,Education,Study Abroad,247000,48,9.56,82500,23900,0.365,0,Approved,179000,12-12-2023,1,0,Deepika,Kulkarni,Female,03-01-1990,36,Married,1,Post Graduate,Salaried,Teacher,990400,Bengaluru,Karnataka,Rented,11,deepika.kulkarni965@outlook.com,-9029120247,Pending,12-04-2014,CR503477,30-06-2024,735,3,2,0.124,0,0,0,0,415000,51500,144,0.139469034,86.1,Low Risk
APP801864,CUST104585,26-04-2024,Education,Skill Certification,2399000,120,11.66,28800,1700,1.237,0,Approved,1885000,13-05-2024,1,1,Ayaan,Khan,Male,21-11-1980,45,Married,2,Post Graduate,Salaried,Software Engineer,345800,Ahmedabad,Gujarat,Rented,16,ayaan.khan134@yahoo.in,-7277747300,Verified,03-04-2022,CR504585,30-06-2024,653,3,0,0.314,0,0,0,0,84000,26400,284,0.435792808,56.4,Medium Risk
APP801865,CUST102241,11-01-2024,Personal,Home Renovation,604000,60,19.12,50300,1400,0.34,0,Approved,452000,21-01-2024,1,0,Diya,Shah,Female,23-07-1978,47,Single,0,Post Graduate,Self-Employed,Freelance Designer,603900,Chandigarh,Chandigarh,Owned,3,diya.shah943@gmail.com,-8299362807,Pending,09-09-2014,CR502241,30-06-2024,669,4,0,0.393,0,0,0,0,207000,81400,306,0.180897637,81.9,Low Risk
APP801869,CUST102191,21-10-2022,Personal,Home Renovation,501000,84,21.33,68700,3900,0.225,0,Approved,397000,27-10-2022,1,0,Zaid,Sheikh,Male,24-10-1997,28,Divorced,1,Post Graduate,Business Owner,Trader,824200,Kolkata,West Bengal,Family Owned,10,zaid.sheikh374@outlook.com,-9210564304,Verified,03-01-2022,CR502191,30-06-2024,699,2,0,0.62,0,0,1,0,249000,154400,61,0.145597051,85.4,Low Risk
APP801872,CUST104326,26-02-2024,Personal,Medical Emergency,348000,48,19.62,36300,10400,0.576,0,Approved,278000,12-03-2024,1,0,Arjun,Kulkarni,Male,03-02-2004,22,Married,1,Graduate,Self-Employed,Freelance Designer,435500,Surat,Gujarat,Owned,4,arjun.kulkarni447@gmail.com,-7746186174,Pending,09-08-2021,CR504326,30-06-2024,566,1,2,0.619,0,0,0,0,323000,199900,14,0.519318442,48.1,Medium Risk
APP801874,CUST101752,04-10-2023,Auto,New Car,599000,84,13.36,62500,10500,0.344,1,Approved,522000,08-10-2023,1,0,Shreya,Bhat,Female,05-02-1981,45,Married,1,Post Graduate,Self-Employed,Lawyer,749900,Lucknow,Uttar Pradesh,Owned,0,shreya.bhat496@outlook.com,-7154021265,Verified,17-12-2020,CR501752,30-06-2024,667,2,0,0.376,0,0,0,0,324000,121800,287,0.111353337,88.9,Low Risk
APP801875,CUST104944,22-04-2024,Personal,Wedding,93000,48,23.99,10000,2100,0.513,1,Approved,76000,05-05-2024,1,1,Yash,Nair,Male,11-10-2004,21,Single,0,Graduate,Unemployed,Not Employed,120000,Lucknow,Uttar Pradesh,Rented,3,yash.nair522@outlook.com,-8427031304,Verified,11-10-2023,CR504944,30-06-2024,423,5,5,0.322,2,2,1,0,44000,14200,6,0.926105928,7.4,High Risk
APP801876,CUST101435,05-06-2024,Business,Working Capital,3874000,60,14.68,96500,19600,1.151,0,Approved,3727000,06-06-2024,1,0,Imran,Das,Male,29-03-1978,48,Single,2,Post Graduate,Business Owner,Trader,1158500,Kolkata,West Bengal,Rented,0,imran.das438@outlook.com,-9347089553,Verified,27-08-2016,CR501435,30-06-2024,803,3,5,0.14,0,0,0,0,954000,133600,329,0.281891431,71.8,Low Risk
APP801878,CUST101691,11-08-2023,Education,Higher Studies India,3577000,48,10.43,38800,4600,2.477,0,Approved,3049000,26-08-2023,1,1,Amit,Rao,Male,22-02-1980,46,Single,2,Graduate,Salaried,HR Manager,465400,Pune,Maharashtra,Rented,4,amit.rao247@gmail.com,-9352284924,Verified,26-01-2020,CR501691,30-06-2024,700,3,2,0.784,0,0,0,0,128000,100400,293,0.828724478,17.1,High Risk
APP801879,CUST104256,20-12-2023,Auto,Used Car,1005000,24,9.28,78100,17700,0.816,1,Approved,966000,08-01-2024,1,0,Kabir,Reddy,Male,20-03-1985,41,Married,3,Professional Degree,Salaried,Nurse,937400,Mumbai,Maharashtra,Family Owned,22,kabir.reddy650@gmail.com,-9217766606,Verified,23-10-2014,CR504256,30-06-2024,738,4,1,0.134,0,0,0,0,373000,50000,224,0.366605817,63.3,Medium Risk
APP801881,CUST102680,18-04-2024,Personal,Travel,563000,36,14.37,79300,16500,0.452,0,Approved,556000,27-04-2024,1,0,Manish,Menon,Male,01-02-1974,52,Married,1,Graduate,Salaried,Software Engineer,951900,Ahmedabad,Gujarat,Owned,18,manish.menon10@yahoo.in,-9075752095,Verified,28-04-2022,CR502680,30-06-2024,727,6,0,0.118,2,0,0,0,250000,29500,359,0.260624615,73.9,Low Risk
APP801885,CUST102642,14-06-2024,Personal,Home Renovation,1078000,84,15.62,32500,10600,0.977,0,Approved,997000,16-06-2024,1,0,Rajesh,Singh,Male,22-08-2004,21,Married,1,Diploma,Self-Employed,Freelance Designer,390500,Chandigarh,Chandigarh,Family Owned,2,rajesh.singh414@gmail.com,-9496558421,Pending,03-01-2022,CR502642,30-06-2024,664,4,1,0.249,0,0,1,0,309000,76900,6,0.616233117,38.4,High Risk
APP801888,CUST104510,12-02-2023,Personal,Medical Emergency,972000,36,12.76,94800,9100,0.44,0,Approved,896000,19-02-2023,1,0,Manish,Joshi,Male,02-12-1978,47,Widowed,1,Professional Degree,Salaried,Software Engineer,1137600,Mysuru,Karnataka,Rented,14,manish.joshi563@yahoo.in,-7697386341,Verified,30-07-2021,CR504510,30-06-2024,805,4,2,0.124,0,0,0,0,745000,92400,272,0.225753704,77.4,Low Risk
APP801890,CUST101441,09-02-2024,Education,Higher Studies India,2400000,48,12.69,298100,96100,0.537,1,Approved,2162000,13-02-2024,1,0,Anika,Kapoor,Female,17-09-1968,57,Married,2,Professional Degree,Self-Employed,Architect,3577300,Mumbai,Maharashtra,Mortgaged,10,anika.kapoor103@yahoo.in,-9383424630,Verified,08-05-2016,CR501441,30-06-2024,756,3,1,0.362,0,0,0,0,3198000,1157700,426,0.458341564,54.2,Medium Risk
APP801891,CUST104713,21-07-2023,Personal,Travel,1338000,84,18.6,61900,8800,0.605,0,Approved,1312000,25-07-2023,1,0,Ananya,Reddy,Female,23-02-1985,41,Married,3,Professional Degree,Self-Employed,Architect,742300,Chennai,Tamil Nadu,Mortgaged,0,ananya.reddy221@yahoo.in,-9221805509,Verified,07-03-2022,CR504713,30-06-2024,632,2,1,0.526,1,0,0,0,346000,182000,221,0.565516788,43.4,Medium Risk
APP801892,CUST100425,10-07-2022,Business,Business Expansion,3909000,12,14.41,236400,9400,1.528,0,Approved,3175000,22-07-2022,1,0,Aarohi,Naidu,Female,19-03-1977,49,Divorced,3,Professional Degree,Salaried,HR Manager,2836500,Pune,Maharashtra,Rented,15,aarohi.naidu651@rediffmail.com,-9044346820,Verified,05-06-2024,CR500425,30-06-2024,757,1,2,0.094,0,0,0,0,1083000,101800,309,0.135102481,86.5,Low Risk
APP801893,CUST102490,03-02-2023,Gold,Gold Loan,121000,36,12.15,24300,5700,0.4,1,Approved,94000,13-02-2023,1,0,Shreya,Kapoor,Female,06-08-1978,47,Single,1,Graduate,Salaried,Nurse,292000,Pune,Maharashtra,Owned,24,shreya.kapoor184@gmail.com,-9255292018,Verified,29-08-2018,CR502490,30-06-2024,665,0,1,0.393,0,0,0,0,261000,102600,277,0.466783267,53.3,Medium Risk
APP801894,CUST100281,16-08-2022,Gold,Gold Loan,298000,24,9.63,91800,13500,0.296,1,Approved,224000,05-09-2022,1,0,Manish,Banerjee,Male,20-02-1994,32,Married,3,Graduate,Business Owner,Contractor,1101800,Bhopal,Madhya Pradesh,Mortgaged,10,manish.banerjee354@yahoo.in,-9883605926,Verified,14-05-2024,CR500281,30-06-2024,741,4,3,0.517,0,0,0,0,792000,409500,132,0.401502078,59.8,Medium Risk
APP801895,CUST104681,07-07-2022,Auto,Used Car,1934000,60,10.26,174900,15900,0.327,1,Approved,1919000,13-07-2022,1,0,Anil,Ahmed,Male,12-04-1987,39,Single,1,Post Graduate,Business Owner,Manufacturer,2099000,Kochi,Kerala,Owned,18,anil.ahmed369@gmail.com,-7030768814,Pending,23-07-2013,CR504681,30-06-2024,835,2,3,0.274,0,0,0,0,1224000,335400,190,0.125273193,87.5,Low Risk
APP801899,CUST102578,10-08-2022,Business,Working Capital,1633000,84,14.04,79800,600,0.391,0,Approved,1236000,16-08-2022,1,0,Riya,Chowdhury,Female,30-10-1966,59,Single,1,High School,Salaried,Bank Officer,958000,Chandigarh,Chandigarh,Mortgaged,7,riya.chowdhury213@rediffmail.com,-9764980136,Verified,08-04-2016,CR502578,30-06-2024,736,3,3,0.043,1,0,0,0,328000,14100,436,0.297101819,70.3,Low Risk
APP801902,CUST102865,20-05-2023,Business,Business Expansion,2085000,60,17.14,11000,2900,3,0,Approved,1506000,09-06-2023,1,1,Meera,Kapoor,Female,12-10-1979,46,Single,0,Diploma,Retired,Retired Private Sector,131800,Bhopal,Madhya Pradesh,Family Owned,4,meera.kapoor408@gmail.com,-9831085740,Pending,10-04-2016,CR502865,30-06-2024,529,2,1,0.341,1,1,0,0,71000,24200,263,0.936190861,6.4,High Risk
APP801903,CUST104533,31-10-2022,Personal,Medical Emergency,215000,84,20.47,38900,2100,0.178,1,Approved,174000,17-11-2022,1,0,Amit,Joshi,Male,01-11-1992,33,Married,1,Post Graduate,Self-Employed,Lawyer,467200,Nagpur,Maharashtra,Family Owned,15,amit.joshi745@outlook.com,-9517838452,Pending,13-09-2013,CR504533,30-06-2024,645,2,0,0.298,1,0,0,0,325000,96800,137,0.263385011,73.7,Low Risk
APP801904,CUST100213,03-04-2024,Auto,New Car,647000,84,10.43,30400,2800,0.451,1,Approved,644000,14-04-2024,1,0,Arjun,Reddy,Male,05-02-1972,54,Single,2,Professional Degree,Salaried,Sales Executive,364500,Mumbai,Maharashtra,Rented,10,arjun.reddy216@gmail.com,-8333232103,Verified,03-08-2023,CR500213,30-06-2024,604,3,2,0.607,0,0,0,0,143000,86800,390,0.319472105,68.1,Medium Risk
APP801905,CUST102981,27-03-2024,Home,Home Purchase,8871000,84,9.71,110600,19400,1.495,1,Approved,7237000,01-04-2024,1,1,Priya,Naidu,Female,02-07-1992,34,Married,0,Professional Degree,Salaried,Bank Officer,1327600,Bhopal,Madhya Pradesh,Rented,16,priya.naidu202@outlook.com,-8792798344,Verified,18-03-2024,CR502981,30-06-2024,718,5,1,0.214,1,0,0,0,282000,60300,140,0.666891518,33.3,High Risk
APP801909,CUST102149,04-09-2022,Personal,Home Renovation,486000,12,16.18,186900,48900,0.498,0,Approved,460000,15-09-2022,1,0,Suresh,Sheikh,Male,31-05-1995,31,Married,1,Graduate,Salaried,Nurse,2243000,Surat,Gujarat,Rented,13,suresh.sheikh681@outlook.com,-9722437072,Verified,27-06-2024,CR502149,30-06-2024,785,4,1,0.174,0,0,0,0,929000,161600,131,0.074414768,92.6,Low Risk
APP801911,CUST100287,05-10-2023,Auto,Two Wheeler,1524000,36,9.47,56800,7100,0.984,1,Approved,1348000,06-10-2023,1,1,Harsh,Gupta,Male,25-03-1965,61,Single,1,Graduate,Salaried,Analyst,681700,Bengaluru,Karnataka,Rented,11,harsh.gupta924@rediffmail.com,-7671882418,Verified,28-03-2020,CR500287,30-06-2024,638,4,3,0.599,2,0,0,0,599000,358800,444,0.681877441,31.8,High Risk
APP801913,CUST101649,11-04-2023,Auto,Used Car,632000,84,12.38,26600,6200,0.657,1,Approved,446000,17-04-2023,1,1,Sana,Chopra,Female,07-02-1993,33,Married,2,Graduate,Salaried,Nurse,319200,Surat,Gujarat,Owned,9,sana.chopra286@outlook.com,-8628513741,Verified,18-09-2018,CR501649,30-06-2024,629,3,1,0.29,1,0,0,0,255000,74000,113,0.437245859,56.3,Medium Risk
APP801915,CUST102126,09-11-2022,Auto,Used Car,415000,36,9.52,30000,1800,0.502,1,Approved,336000,10-11-2022,1,0,Riya,Nair,Female,23-09-1997,28,Single,4,Diploma,Salaried,Teacher,360600,Nagpur,Maharashtra,Owned,2,riya.nair121@yahoo.in,-7847743524,Verified,06-08-2015,CR502126,30-06-2024,561,3,1,0.25,0,0,0,0,160000,40000,94,0.358073602,64.2,Medium Risk
APP801916,CUST104340,18-11-2023,Personal,Travel,662000,36,17.85,32300,1100,0.774,0,Approved,636000,03-12-2023,1,0,Divya,Banerjee,Female,03-02-2001,25,Married,3,Graduate,Salaried,Analyst,387500,Noida,Uttar Pradesh,Rented,7,divya.banerjee475@gmail.com,-8211851566,Verified,16-09-2017,CR504340,30-06-2024,575,4,2,0.504,4,0,0,0,254000,128000,6,0.585599124,41.4,Medium Risk
APP801919,CUST100460,02-08-2023,Personal,Home Renovation,530000,12,11.25,67500,2300,0.729,0,Approved,380000,12-08-2023,1,0,Aditya,Singh,Male,31-03-1997,29,Single,0,High School,Salaried,Accountant,809900,Bhopal,Madhya Pradesh,Family Owned,8,aditya.singh302@outlook.com,-8015316055,Verified,11-01-2023,CR500460,30-06-2024,663,3,0,0.16,0,0,0,0,697000,111500,101,0.357896168,64.2,Medium Risk
APP801922,CUST102236,08-06-2023,Personal,Debt Consolidation,639000,24,15.69,39700,4200,0.891,0,Approved,584000,23-06-2023,1,0,Sana,Khan,Female,10-10-1984,41,Single,2,Professional Degree,Self-Employed,Consultant,476600,Noida,Uttar Pradesh,Family Owned,7,sana.khan296@rediffmail.com,-8337510586,Verified,18-06-2018,CR502236,30-06-2024,599,2,4,0.347,1,1,0,0,258000,89500,243,0.765761341,23.4,High Risk
APP801923,CUST100755,23-06-2023,Business,Equipment Purchase,2649000,48,15.64,118100,22000,0.818,0,Approved,2307000,02-07-2023,1,0,Nikhil,Rao,Male,20-12-1967,58,Single,0,Professional Degree,Salaried,Analyst,1417500,Pune,Maharashtra,Owned,12,nikhil.rao204@yahoo.in,-7614953973,Verified,24-04-2014,CR500755,30-06-2024,900,2,2,0.074,0,0,0,0,812000,60100,400,0.044290338,95.6,Low Risk
APP801926,CUST103906,02-02-2023,Education,Study Abroad,3449000,60,9.14,201900,34000,0.524,0,Approved,3373000,03-02-2023,1,0,Sandeep,Singh,Male,02-01-1980,46,Married,0,Professional Degree,Business Owner,Contractor,2422600,Gurugram,Haryana,Mortgaged,11,sandeep.singh89@outlook.com,-8985727833,Verified,07-12-2021,CR503906,30-06-2024,726,3,0,0.035,1,0,0,0,1153000,40400,277,0.099072948,90.1,Low Risk
APP801927,CUST104657,15-11-2022,Business,Equipment Purchase,5500000,84,13.46,71800,19400,1.683,0,Approved,4144000,29-11-2022,1,0,Sowmya,Deshpande,Female,19-10-1972,53,Married,3,Post Graduate,Self-Employed,Consultant,861500,Bengaluru,Karnataka,Mortgaged,0,sowmya.deshpande308@rediffmail.com,-8494879230,Verified,22-10-2019,CR504657,30-06-2024,871,7,2,0.1,0,0,0,0,490000,49000,343,0.196509659,80.3,Low Risk
APP801928,CUST100765,23-06-2024,Personal,Home Renovation,1295000,84,11.38,74900,10100,0.435,0,Approved,1152000,08-07-2024,1,0,Aarohi,Sheikh,Female,14-08-1999,26,Married,3,Professional Degree,Salaried,HR Manager,898400,Chennai,Tamil Nadu,Owned,8,aarohi.sheikh863@outlook.com,-7142001306,Pending,13-10-2022,CR500765,30-06-2024,714,6,1,0.287,0,0,0,0,534000,153300,22,0.193093631,80.7,Low Risk
APP801929,CUST101762,23-11-2023,Gold,Gold Loan,123000,24,10.51,41000,3100,0.215,1,Approved,109000,08-12-2023,1,0,Kavya,Kapoor,Female,23-07-1981,44,Married,1,Graduate,Salaried,Sales Executive,491900,Coimbatore,Tamil Nadu,Rented,16,kavya.kapoor89@rediffmail.com,-7327125636,Pending,09-03-2014,CR501762,30-06-2024,644,2,0,0.492,3,0,0,0,115000,56600,274,0.460501314,53.9,Medium Risk
APP801933,CUST100401,15-04-2023,Personal,Travel,469000,60,22.77,17300,4700,1.033,0,Approved,388000,17-04-2023,1,1,Rajesh,Chowdhury,Male,11-05-1980,46,Married,2,Graduate,Self-Employed,Chartered Accountant,207400,Indore,Madhya Pradesh,Rented,4,rajesh.chowdhury74@yahoo.in,-7729570718,Verified,21-12-2014,CR500401,30-06-2024,547,0,2,0.363,1,1,1,0,155000,56300,300,0.906815408,9.3,High Risk
APP801934,CUST103539,10-04-2023,Education,Skill Certification,2167000,48,10.38,43900,3500,1.339,0,Approved,1705000,28-04-2023,1,0,Siddharth,Das,Male,06-06-1986,40,Single,2,Graduate,Self-Employed,Lawyer,527300,Bhopal,Madhya Pradesh,Owned,21,siddharth.das413@rediffmail.com,-8341232550,Verified,21-05-2024,CR503539,30-06-2024,759,5,2,0.233,0,0,0,0,445000,103700,217,0.683567617,31.6,High Risk
APP801935,CUST101395,14-02-2023,Personal,Medical Emergency,220000,12,13.39,49600,11300,0.625,0,Approved,199000,21-02-2023,1,0,Sandeep,Khan,Male,25-09-1983,42,Married,3,Post Graduate,Salaried,Software Engineer,595400,Hyderabad,Telangana,Rented,8,sandeep.khan883@yahoo.in,-9471758641,Verified,27-03-2024,CR501395,30-06-2024,659,3,0,0.179,0,0,0,0,335000,60000,256,0.164669784,83.5,Low Risk
APP801940,CUST101055,07-04-2024,Gold,Gold Loan,397000,36,13.71,65100,19000,0.499,1,Approved,358000,19-04-2024,1,0,Karthik,Bhat,Male,23-07-1979,46,Married,1,Diploma,Business Owner,Trader,781600,Bengaluru,Karnataka,Family Owned,12,karthik.bhat302@yahoo.in,-7894924660,Pending,03-12-2019,CR501055,30-06-2024,648,4,0,0.543,2,0,0,0,505000,274200,304,0.422633129,57.7,Medium Risk
APP801942,CUST101784,27-04-2023,Education,Higher Studies India,2752000,84,9.09,24100,6900,2.129,0,Approved,2177000,03-05-2023,1,0,Diya,Singh,Female,27-09-1987,38,Single,2,High School,Business Owner,Contractor,289200,Chandigarh,Chandigarh,Rented,20,diya.singh49@rediffmail.com,-8275156013,Verified,20-05-2024,CR501784,30-06-2024,648,2,1,0.697,0,0,0,0,239000,166600,210,0.789917806,21,High Risk
APP801943,CUST100079,29-10-2023,Education,Higher Studies India,3393000,36,9.17,93700,16800,1.334,0,Approved,3031000,12-11-2023,1,1,Aditya,Menon,Male,17-06-1983,43,Single,1,Graduate,Self-Employed,Lawyer,1124400,Ahmedabad,Gujarat,Rented,3,aditya.menon228@yahoo.in,-9335442300,Verified,31-12-2023,CR500079,30-06-2024,655,4,1,0.192,1,0,0,0,261000,50100,269,0.616077978,38.4,High Risk
APP801946,CUST103648,25-08-2023,Home,Home Construction,1975000,24,9.73,49500,5000,1.938,1,Approved,1515000,01-09-2023,1,1,Deepak,Shah,Male,10-01-2005,21,Single,2,Diploma,Salaried,HR Manager,593900,Chennai,Tamil Nadu,Rented,3,deepak.shah974@outlook.com,-7747097862,Pending,01-03-2023,CR503648,30-06-2024,697,6,0,0.78,1,0,0,0,491000,383000,6,0.708325468,29.2,High Risk
APP801948,CUST101557,30-06-2023,Personal,Medical Emergency,441000,48,15.07,25900,8000,0.784,0,Approved,323000,05-07-2023,1,0,Imran,Gupta,Male,10-11-1975,50,Married,1,Diploma,Salaried,Accountant,310600,Indore,Madhya Pradesh,Family Owned,4,imran.gupta382@yahoo.in,-7372783908,Verified,21-07-2022,CR501557,30-06-2024,616,2,2,0.348,1,0,0,0,220000,76600,358,0.646324351,35.4,High Risk
APP801950,CUST101595,19-01-2023,Auto,New Car,1971000,84,13.88,48400,4100,0.845,1,Approved,1393000,21-01-2023,1,0,Nisha,Banerjee,Female,17-01-1993,33,Single,0,Post Graduate,Salaried,Bank Officer,580700,Ahmedabad,Gujarat,Owned,15,nisha.banerjee781@rediffmail.com,-7626037350,Verified,09-03-2014,CR501595,30-06-2024,644,3,0,0.113,4,0,0,0,195000,22000,140,0.312471927,68.8,Medium Risk
APP801952,CUST102043,25-03-2024,Personal,Wedding,991000,48,22.02,36700,3900,0.958,0,Approved,858000,14-04-2024,1,0,Diya,Gupta,Female,23-02-1993,33,Single,1,Diploma,Business Owner,Trader,440200,Pune,Maharashtra,Rented,15,diya.gupta129@outlook.com,-9095443820,Verified,30-09-2013,CR502043,30-06-2024,619,3,2,0.468,3,0,0,0,319000,149300,102,0.540783178,45.9,Medium Risk
